"age","two_year_recid","c_charge_degree","sex","priors_count","length_of_stay","race","unrelated_column_one","unrelated_column_two"
23,"1","F","Male",3,1,1,1,1
24,"0","M","Female",2,17,1,1,0
24,"1","F","Female",2,1,1,0,1
24,"1","F","Female",1,6,1,0,0
27,"1","F","Female",2,0,1,1,0
21,"1","F","Female",0,4,0,0,1
24,"1","F","Male",2,1,1,1,0
51,"0","M","Male",2,1,1,1,0
24,"1","M","Female",2,2,1,1,0
61,"1","M","Male",2,1,1,1,0
24,"0","F","Female",2,1,1,1,0
24,"1","F","Female",2,1,0,1,0
21,"1","F","Female",2,1,1,1,0
24,"0","F","Male",2,0,1,1,0
24,"1","F","Female",2,19,1,0,1
22,"1","F","Male",1,0,1,1,1
34,"1","F","Male",19,1,1,1,0
24,"1","F","Female",2,87,1,0,0
46,"1","F","Female",26,1,0,1,0
24,"1","F","Female",2,1,1,1,0
29,"1","M","Female",2,1,1,1,0
50,"1","F","Female",19,1,1,0,0
49,"1","F","Female",1,1,1,1,0
24,"0","M","Female",2,1,1,1,1
58,"1","M","Male",3,1,0,1,1
34,"1","F","Female",3,1,1,1,0
24,"1","F","Male",2,5,1,0,0
24,"1","F","Female",2,1,1,0,0
22,"1","F","Female",2,1,0,1,0
32,"1","F","Male",3,0,1,1,0
24,"1","F","Male",5,0,1,1,0
51,"1","F","Female",2,1,0,1,1
22,"1","M","Male",2,1,1,1,1
23,"1","F","Male",2,8,0,0,0
24,"1","M","Female",2,1,1,0,0
24,"1","F","Male",4,1,1,1,0
24,"1","F","Female",2,6,1,1,0
24,"1","F","Female",4,1,1,0,0
24,"1","F","Male",0,42,1,1,0
31,"0","F","Female",2,1,0,1,0
54,"1","F","Female",12,118,1,1,0
24,"1","F","Female",2,319,1,0,0
24,"1","F","Female",2,1,1,1,0
39,"1","M","Female",2,10,1,1,0
49,"1","F","Female",17,1,1,1,0
24,"0","F","Male",2,19,1,1,1
24,"1","F","Male",2,1,1,1,0
33,"0","F","Female",2,0,1,0,0
19,"1","F","Female",0,2,1,0,0
25,"0","F","Female",1,5,1,1,1
30,"1","F","Male",3,1,1,1,0
24,"0","M","Male",2,4,1,1,0
21,"0","F","Female",2,-1,1,1,0
24,"0","F","Female",0,17,1,1,0
57,"1","F","Male",2,1,0,1,0
24,"1","F","Male",1,1,1,1,0
24,"1","F","Male",2,1,1,1,0
24,"1","F","Male",2,1,1,1,0
22,"1","F","Female",3,1,1,1,1
84,"1","F","Male",2,3,1,1,0
44,"1","F","Male",2,1,1,1,1
36,"1","M","Male",4,1,1,1,0
41,"1","F","Male",0,1,0,1,0
24,"1","F","Male",2,62,1,1,0
24,"1","F","Male",0,1,1,0,0
29,"1","F","Male",7,0,0,0,1
22,"1","F","Male",2,1,1,1,0
24,"1","F","Male",2,0,1,1,0
47,"0","F","Male",4,1,1,1,1
32,"1","F","Male",15,1,1,1,1
55,"1","F","Male",1,1,1,1,1
23,"1","F","Male",2,3,0,0,0
24,"1","F","Female",0,1,1,1,0
22,"1","F","Female",0,0,1,0,1
24,"1","F","Female",3,1,1,0,0
22,"0","M","Male",1,1,0,1,0
23,"1","F","Male",0,15,1,1,0
24,"1","F","Female",0,1,1,1,0
32,"1","M","Female",2,1,1,0,0
47,"1","F","Female",0,1,1,0,0
54,"0","M","Male",9,1,1,1,1
24,"1","F","Male",2,2,1,1,1
24,"1","F","Female",4,0,1,1,1
33,"1","M","Female",21,0,1,1,0
27,"1","F","Female",2,1,1,1,0
32,"1","F","Female",3,1,0,0,0
39,"1","F","Female",16,35,1,1,0
24,"1","F","Female",2,-1,1,1,0
24,"1","F","Male",2,1,1,1,0
29,"1","F","Female",0,1,1,0,0
52,"1","F","Female",2,1,1,0,0
26,"1","F","Male",2,1,0,1,0
28,"0","M","Male",0,0,0,1,1
43,"1","F","Female",2,0,1,1,0
28,"1","F","Male",2,0,0,1,1
28,"1","F","Male",26,0,1,1,1
28,"1","F","Male",2,0,0,1,0
27,"0","F","Female",0,2,0,0,0
28,"0","F","Male",2,2,1,1,1
32,"1","F","Female",2,0,0,1,1
23,"0","M","Female",2,5,0,0,1
28,"0","F","Female",2,0,0,1,1
28,"1","F","Male",2,1,0,1,1
28,"1","F","Female",2,2,0,1,0
28,"1","F","Female",2,2,0,1,0
28,"1","F","Male",1,0,1,1,1
32,"1","F","Male",2,0,1,1,0
29,"1","F","Female",2,0,0,1,1
28,"1","F","Female",2,0,0,0,0
28,"1","F","Female",8,0,1,1,1
28,"1","F","Female",2,0,0,1,1
26,"1","F","Female",8,0,1,0,1
28,"1","F","Female",2,0,0,1,1
28,"0","F","Female",0,0,0,0,1
49,"0","M","Female",2,0,0,1,1
54,"1","F","Male",0,0,0,1,1
25,"1","F","Male",2,0,1,1,0
28,"0","F","Female",1,0,0,1,1
28,"1","M","Female",0,0,0,1,0
21,"0","F","Female",1,0,1,1,0
28,"0","F","Female",2,0,0,1,1
28,"1","F","Female",1,0,0,1,1
28,"0","F","Male",2,0,1,0,1
28,"0","F","Female",2,0,0,0,1
28,"0","F","Female",1,0,0,1,0
28,"1","F","Female",2,0,1,0,1
20,"1","F","Female",2,3,0,1,1
28,"1","F","Male",5,0,0,1,1
38,"1","F","Male",2,188,0,1,1
29,"1","F","Male",2,7,0,1,1
25,"1","F","Male",2,54,1,1,1
44,"0","F","Female",1,0,0,1,1
42,"1","F","Male",2,0,0,1,0
59,"0","M","Female",0,0,0,1,1
28,"1","F","Female",1,0,1,1,0
28,"1","F","Male",2,0,0,1,1
28,"1","F","Female",2,14,0,1,1
28,"1","M","Female",2,0,0,1,1
23,"1","F","Female",2,0,0,1,1
28,"1","F","Female",6,0,0,1,1
28,"1","F","Female",5,7,0,1,1
48,"1","F","Female",0,0,0,1,0
27,"1","F","Male",2,0,1,1,1
24,"1","M","Female",1,0,0,1,1
28,"1","F","Male",7,0,0,0,0
28,"1","F","Male",4,0,0,1,1
47,"1","F","Male",2,0,0,1,1
43,"1","M","Male",0,0,0,1,1
28,"1","F","Female",0,0,1,0,1
51,"1","F","Female",0,0,0,0,0
28,"1","F","Male",2,0,1,1,0
29,"1","M","Male",0,0,0,1,1
24,"0","F","Female",2,35,0,1,1
28,"1","M","Female",2,0,0,1,1
46,"0","F","Female",0,0,0,0,0
52,"1","F","Female",7,0,0,1,0
28,"0","F","Male",2,-1,0,1,1
34,"0","F","Male",2,10,0,1,1
25,"1","F","Male",1,0,1,1,1
28,"1","F","Female",3,0,1,1,0
26,"0","F","Female",0,0,1,1,1
22,"0","F","Female",2,1,0,1,1
28,"1","F","Male",4,9,0,0,1
28,"0","F","Male",2,0,1,1,0
28,"1","F","Female",4,103,0,1,0
28,"1","M","Male",0,4,0,1,1
28,"1","F","Male",2,1,0,0,1
25,"1","F","Male",1,0,0,1,1
28,"0","F","Male",0,1,1,1,1
47,"1","F","Female",2,0,1,1,1
28,"0","F","Female",1,0,0,1,1
28,"1","F","Male",0,0,0,1,1
28,"1","F","Female",2,27,0,0,1
28,"1","F","Female",0,0,0,1,1
28,"0","F","Female",2,0,0,0,1
28,"1","F","Female",2,1,0,1,0
42,"1","F","Female",1,0,0,1,1
28,"1","F","Female",2,0,0,1,1
29,"1","M","Female",1,0,0,1,0
33,"1","F","Female",2,1,0,1,1
78,"1","F","Female",1,0,0,0,1
28,"1","F","Male",2,54,0,1,1
28,"0","F","Female",2,0,0,0,1
24,"0","F","Male",1,0,0,1,1
44,"1","F","Female",2,0,0,1,1
28,"0","F","Female",1,0,0,1,1
36,"1","F","Male",2,0,1,1,1
28,"1","F","Female",1,0,0,1,1
36,"0","M","Male",3,84,0,1,0
28,"1","F","Male",0,0,0,1,1
53,"1","M","Female",2,0,0,0,1
28,"0","F","Female",0,0,0,1,1
55,"0","M","Male",0,2,0,1,1
50,"0","M","Male",0,2,1,0,0
26,"0","F","Male",10,0,0,1,1
55,"0","F","Male",0,2,0,1,0
55,"0","M","Male",2,3,0,0,0
35,"1","F","Male",5,7,0,1,1
22,"1","F","Male",0,2,1,0,0
22,"1","F","Male",0,5,0,0,0
27,"0","F","Male",0,35,1,0,1
52,"0","F","Male",0,2,0,0,0
61,"0","F","Male",33,46,1,0,1
24,"0","F","Female",0,1,0,1,0
24,"0","F","Male",0,1,0,0,0
55,"0","F","Male",1,2,0,0,0
55,"1","M","Male",0,2,0,0,1
56,"1","F","Male",2,0,0,0,0
55,"0","F","Male",0,1,1,0,0
39,"0","F","Male",2,2,0,0,0
55,"1","F","Male",0,5,1,0,0
33,"0","M","Male",0,2,0,0,0
55,"0","F","Male",0,2,0,1,0
36,"1","F","Male",1,2,1,0,0
55,"0","F","Male",2,2,0,1,0
55,"0","F","Male",4,2,0,1,0
34,"0","F","Male",0,119,1,0,0
55,"0","M","Male",0,2,0,0,0
25,"0","F","Male",10,2,0,1,0
55,"0","F","Male",0,0,0,1,1
55,"0","F","Male",0,2,0,0,0
33,"0","F","Female",0,2,0,1,0
55,"0","M","Female",0,0,0,1,0
55,"0","F","Male",1,29,1,0,1
55,"0","F","Male",0,2,0,1,0
22,"0","F","Male",0,0,0,0,0
55,"0","F","Male",0,1,0,0,0
21,"0","F","Female",0,0,0,0,0
55,"0","F","Male",0,0,0,0,0
55,"1","F","Male",0,0,0,0,0
42,"1","M","Male",0,14,0,1,0
20,"0","F","Male",0,2,0,1,0
21,"0","F","Male",0,2,0,1,0
55,"0","M","Male",0,0,0,1,0
55,"0","M","Male",0,1,0,0,0
55,"0","F","Male",7,2,1,0,0
55,"0","M","Male",5,0,1,0,0
55,"1","F","Male",1,0,0,0,1
55,"1","F","Male",3,2,0,0,0
31,"0","M","Male",5,2,0,0,1
28,"0","F","Male",1,2,1,0,1
55,"0","F","Male",0,2,1,1,0
55,"0","F","Male",3,1,0,0,0
28,"0","M","Female",0,3,0,0,1
55,"0","F","Male",0,0,1,1,0
55,"0","M","Male",0,2,0,0,1
55,"0","F","Male",0,2,0,1,1
26,"0","F","Male",0,6,0,1,0
35,"0","F","Female",0,2,1,0,1
55,"0","F","Male",0,2,0,0,0
55,"0","F","Male",0,0,0,0,0
51,"0","F","Male",0,34,0,1,0
55,"1","F","Male",1,2,1,0,0
55,"1","M","Female",0,2,0,0,0
44,"1","F","Male",0,2,0,0,0
55,"1","F","Male",0,2,0,0,0
55,"0","F","Male",1,0,0,0,0
22,"0","F","Male",0,5,0,0,0
55,"1","F","Male",0,3,0,0,1
21,"0","F","Male",0,2,1,0,0
55,"1","F","Female",0,1,0,0,0
27,"0","F","Male",0,0,0,0,0
55,"0","F","Male",0,5,0,0,0
55,"0","F","Male",0,2,0,0,0
55,"1","F","Male",7,2,0,1,1
22,"0","F","Female",2,2,0,1,0
28,"0","F","Male",3,1,0,0,0
22,"0","F","Male",0,2,0,0,0
34,"0","M","Male",5,2,0,0,1
55,"0","F","Male",0,101,0,0,0
61,"0","M","Female",0,1,0,0,0
55,"0","M","Male",0,1,1,1,0
50,"0","F","Male",0,0,0,0,0
29,"0","F","Male",0,1,1,1,0
38,"0","F","Male",10,1,0,1,0
46,"0","F","Female",0,3,0,0,0
29,"0","F","Male",0,1,0,0,0
62,"1","F","Male",0,2,1,0,0
55,"0","F","Male",6,31,1,1,0
42,"0","F","Male",1,1,0,0,0
55,"0","F","Male",0,2,0,1,0
55,"0","F","Male",0,2,0,1,0
30,"1","F","Male",0,1,0,0,1
55,"0","F","Male",2,2,0,0,0
55,"0","M","Female",0,0,0,0,0
50,"0","F","Male",12,2,0,1,1
55,"1","F","Male",0,2,0,0,0
55,"0","F","Male",0,2,1,0,0
55,"0","F","Male",0,1,1,1,1
23,"1","F","Male",0,1,0,0,0
24,"0","F","Male",0,2,0,0,1
55,"0","F","Male",0,2,0,0,0
35,"1","F","Male",9,1,1,0,1
29,"1","F","Male",17,54,0,1,0
47,"1","F","Male",9,54,0,0,0
22,"1","F","Male",9,54,0,0,0
45,"1","F","Male",9,54,1,0,1
45,"0","M","Male",2,10,0,1,0
29,"0","F","Male",0,1,1,1,0
29,"1","F","Male",3,1,1,0,0
35,"1","F","Male",9,1,1,0,0
45,"1","F","Male",9,1,0,0,0
21,"1","F","Female",9,54,0,0,1
45,"0","F","Male",1,54,0,0,0
45,"1","F","Male",9,0,0,0,0
30,"0","F","Male",9,13,1,1,0
52,"0","F","Male",9,1,0,1,0
35,"0","F","Male",0,54,0,1,1
35,"0","F","Male",4,54,0,0,0
43,"1","F","Male",9,54,0,0,0
19,"1","M","Male",1,54,0,0,0
45,"1","F","Male",9,54,0,1,1
31,"1","F","Female",14,54,0,0,0
45,"1","M","Male",0,54,0,1,0
20,"0","F","Male",0,54,1,0,0
45,"1","F","Female",6,54,0,0,0
54,"1","F","Male",18,118,0,0,0
45,"1","F","Male",2,-1,0,1,0
45,"1","F","Male",1,7,1,0,1
45,"1","F","Female",0,54,0,0,0
29,"1","F","Male",4,1,0,0,0
47,"1","F","Male",7,1,1,0,0
29,"1","F","Male",9,-1,0,0,1
45,"1","M","Male",9,2,0,0,0
24,"1","F","Male",9,1,0,1,1
21,"1","F","Male",2,54,0,0,0
27,"1","F","Male",4,15,0,1,0
25,"1","F","Male",13,36,0,0,0
37,"1","F","Male",9,54,0,0,0
45,"1","F","Female",9,2,0,1,0
45,"1","F","Male",9,54,0,0,0
45,"1","F","Male",9,54,0,0,1
45,"0","F","Female",3,54,0,0,1
45,"0","F","Male",9,0,0,1,0
27,"1","F","Male",9,54,1,1,1
51,"1","F","Male",9,2,1,0,1
42,"1","F","Male",9,54,0,1,0
45,"0","F","Male",1,54,0,0,0
41,"0","F","Male",25,54,1,1,0
27,"1","F","Male",9,1,0,1,1
56,"1","F","Male",2,54,0,0,0
45,"0","F","Male",9,0,0,0,0
45,"1","F","Male",9,54,1,0,1
21,"0","F","Male",9,54,0,0,1
28,"1","F","Male",1,54,0,0,1
45,"1","F","Male",9,54,1,0,1
23,"0","F","Male",9,6,1,0,0
47,"1","F","Male",23,54,0,0,0
60,"0","F","Male",1,54,1,0,0
19,"1","F","Male",1,16,1,0,1
45,"1","F","Male",15,1,1,0,1
45,"1","F","Male",9,6,0,0,1
28,"0","F","Male",9,1,0,0,0
34,"0","F","Male",2,1,0,0,1
45,"1","F","Male",9,54,0,0,1
33,"1","M","Male",5,5,0,0,0
45,"1","M","Male",9,1,0,0,1
45,"1","F","Male",1,54,0,0,0
45,"1","M","Male",3,54,0,0,0
45,"0","F","Male",2,54,0,0,0
52,"1","F","Male",9,54,1,1,1
45,"1","F","Male",5,1,0,0,0
34,"1","M","Male",9,0,0,0,0
45,"1","F","Male",5,2,0,0,0
52,"1","F","Male",9,54,0,0,0
45,"1","F","Male",9,1,0,1,0
22,"0","M","Male",1,2,1,1,1
26,"1","F","Male",9,54,0,0,1
45,"0","F","Male",5,34,0,0,0
45,"1","F","Male",2,54,1,0,0
41,"0","F","Male",9,54,1,0,0
45,"0","F","Male",9,54,0,0,0
25,"1","M","Male",9,54,0,0,0
45,"1","F","Male",9,54,0,0,0
45,"0","M","Male",0,0,0,0,1
40,"1","F","Female",9,6,0,0,0
45,"0","M","Male",0,54,0,0,0
50,"1","F","Female",4,54,0,1,0
34,"1","F","Male",9,20,0,0,0
45,"1","F","Male",9,0,0,0,0
45,"1","M","Female",0,54,0,0,1
45,"1","F","Male",7,80,0,0,0
45,"1","F","Male",9,1,0,0,0
45,"0","F","Male",9,54,0,0,0
45,"1","F","Male",9,54,0,0,0
45,"0","F","Male",0,1,0,0,0
38,"1","F","Male",9,54,0,1,0
45,"1","F","Male",2,54,0,0,0
61,"0","F","Male",2,54,0,0,0
24,"1","F","Female",9,54,0,0,0
23,"1","F","Male",9,54,0,0,0
36,"1","F","Male",1,54,0,1,0
23,"0","M","Male",2,0,0,1,0
26,"0","F","Male",2,-1,1,0,0
25,"0","M","Male",0,-1,0,1,0
29,"0","F","Male",2,-1,1,1,0
22,"0","M","Male",3,286,0,1,0
23,"0","F","Male",1,-1,1,1,0
26,"1","M","Male",2,-1,0,1,0
31,"1","F","Male",22,2,1,0,0
26,"1","F","Male",3,-1,0,0,0
26,"1","M","Male",2,-1,0,1,0
28,"0","M","Male",2,-1,0,1,0
41,"0","M","Male",0,-1,0,1,0
26,"0","M","Male",6,-1,0,1,1
26,"0","F","Male",15,1,1,0,0
23,"0","M","Female",2,1,1,1,0
26,"0","F","Male",1,35,0,1,0
26,"1","M","Male",2,0,0,0,0
26,"0","F","Male",4,0,0,1,0
26,"1","M","Male",2,0,1,1,0
26,"0","F","Male",2,2,1,1,0
22,"0","M","Male",3,44,1,0,0
37,"0","M","Male",24,0,0,0,0
51,"1","M","Female",5,1,1,1,0
45,"0","M","Male",0,0,1,1,0
28,"0","M","Male",2,0,1,1,0
40,"1","M","Male",15,1,1,1,0
26,"0","M","Male",5,1,0,1,1
26,"0","M","Female",8,-1,1,1,0
26,"0","M","Male",2,0,0,1,0
26,"1","M","Male",2,-1,0,1,0
36,"0","M","Female",2,-1,1,1,1
26,"0","M","Male",2,2,0,0,0
26,"0","M","Male",0,-1,0,1,0
26,"0","F","Male",2,-1,0,1,1
26,"0","F","Male",0,-1,1,1,0
29,"1","M","Male",6,-1,0,1,1
55,"0","F","Male",2,-1,0,1,0
26,"0","M","Male",7,-1,1,1,0
26,"1","F","Male",17,35,0,0,0
24,"1","F","Male",8,701,0,1,0
26,"0","F","Female",2,-1,0,1,1
26,"0","M","Male",4,0,0,1,0
26,"0","M","Male",2,1,0,1,1
26,"0","M","Male",16,-1,0,0,0
26,"0","F","Female",0,-1,0,1,1
28,"0","M","Female",2,1,1,1,1
27,"0","M","Male",2,0,1,1,0
26,"0","M","Male",1,-1,0,1,1
26,"1","M","Male",2,2,0,1,1
26,"0","M","Male",13,14,0,1,0
26,"0","M","Male",0,-1,0,1,1
31,"0","F","Male",11,2,0,1,0
26,"1","M","Male",0,-1,0,1,0
26,"0","M","Male",2,37,0,1,0
52,"0","F","Male",2,-1,0,1,1
24,"0","M","Female",1,0,0,1,0
26,"1","M","Male",1,1,1,1,0
26,"0","M","Male",6,-1,1,1,1
26,"0","M","Male",2,0,1,1,0
26,"0","M","Male",12,-1,0,1,0
30,"0","M","Male",2,26,1,1,0
26,"0","F","Male",4,31,1,1,0
46,"0","M","Male",0,-1,0,0,0
27,"1","M","Male",0,5,0,1,0
33,"1","M","Male",2,19,1,1,0
41,"0","M","Male",2,105,0,0,0
24,"0","M","Male",2,-1,1,0,0
52,"0","M","Female",2,1,0,1,1
26,"1","F","Male",2,57,0,0,1
26,"0","M","Male",4,-1,0,1,0
22,"0","F","Male",0,1,0,1,1
37,"0","M","Male",2,-1,1,1,0
26,"0","F","Male",2,-1,1,1,0
34,"0","M","Male",2,1,1,1,1
26,"0","F","Male",6,-1,0,1,0
26,"0","M","Male",2,1,0,1,0
26,"0","M","Male",38,-1,1,0,0
24,"0","F","Male",1,-1,1,0,0
26,"0","M","Male",2,1,0,1,0
26,"0","M","Male",2,-1,0,1,1
26,"0","M","Male",2,-1,0,1,1
31,"0","M","Female",2,2,1,0,0
26,"0","M","Male",2,20,0,1,0
22,"0","F","Male",1,105,1,1,0
26,"0","M","Male",5,-1,1,1,0
26,"0","F","Male",1,2,1,1,0
23,"0","M","Male",2,0,1,0,0
36,"0","M","Male",2,-1,1,1,0
26,"0","M","Female",2,0,0,1,0
53,"0","F","Male",2,16,1,0,0
26,"0","M","Male",1,2,0,1,1
26,"0","F","Male",1,2,0,1,0
26,"0","M","Female",2,-1,1,1,0
25,"0","M","Male",2,1,0,1,1
26,"0","F","Male",0,-1,0,0,0
50,"0","M","Male",2,-1,0,1,0
26,"0","M","Male",0,1,0,1,0
26,"1","M","Female",2,-1,0,0,0
24,"0","M","Male",1,0,0,0,0
27,"0","F","Male",2,-1,0,1,0
26,"1","F","Male",5,5,0,1,0
26,"1","M","Male",8,0,1,0,1
23,"1","F","Male",1,0,1,1,1
51,"1","F","Male",5,0,1,1,1
28,"0","F","Male",5,7,1,1,1
35,"1","F","Male",23,-1,1,1,1
26,"1","M","Male",0,0,1,1,0
26,"1","F","Male",0,1,1,1,1
26,"1","F","Male",1,22,1,1,1
26,"1","F","Male",5,1,1,1,1
52,"0","F","Male",5,-1,1,1,1
26,"0","F","Male",5,0,1,1,0
26,"0","F","Male",5,0,1,1,0
55,"1","F","Male",5,242,1,1,0
36,"0","F","Male",3,0,1,1,0
26,"0","F","Female",5,0,0,1,1
26,"1","F","Male",5,51,1,1,1
20,"1","F","Male",1,1,1,1,1
24,"0","F","Male",1,0,1,1,1
24,"0","F","Male",5,0,0,0,1
27,"0","F","Male",3,0,1,0,1
22,"1","F","Male",5,1,0,1,1
34,"1","F","Male",5,0,1,1,1
39,"1","F","Male",13,3,1,0,1
23,"0","F","Male",0,0,1,1,0
26,"0","F","Male",5,0,1,0,1
26,"1","F","Male",1,0,0,1,1
39,"1","F","Male",5,0,1,1,0
28,"1","M","Male",5,0,1,0,1
42,"1","F","Male",5,0,1,1,0
34,"1","F","Male",5,0,1,1,0
28,"1","M","Male",0,0,1,1,0
26,"1","F","Male",0,0,1,0,1
26,"1","F","Female",5,0,1,1,1
26,"1","F","Male",5,0,1,0,0
27,"1","F","Male",7,2,1,1,1
53,"0","F","Female",5,0,1,1,1
34,"0","F","Male",5,0,1,1,0
35,"1","F","Male",0,1,1,1,1
59,"1","M","Male",0,0,1,1,1
26,"1","F","Male",5,4,1,1,1
26,"1","M","Male",5,25,1,0,1
24,"1","F","Male",2,0,1,1,1
44,"1","F","Male",0,0,1,1,1
37,"1","F","Male",10,0,1,0,0
26,"1","F","Male",0,0,0,0,1
36,"1","F","Male",5,33,1,1,0
26,"1","F","Male",5,1,1,1,0
45,"1","M","Male",5,0,1,1,1
56,"0","F","Male",5,6,1,1,0
26,"0","F","Male",0,0,0,1,0
26,"1","F","Female",5,0,1,1,1
26,"1","F","Male",3,14,1,0,1
26,"1","F","Male",5,0,1,0,1
25,"1","F","Female",5,10,0,1,1
26,"1","F","Male",5,53,1,0,1
26,"1","F","Male",0,0,1,1,1
26,"0","F","Male",5,0,0,1,1
35,"1","F","Male",2,14,0,1,1
26,"1","F","Male",6,0,0,1,1
26,"0","F","Male",5,0,0,1,1
26,"0","F","Male",5,0,1,1,1
29,"0","F","Male",5,0,1,1,1
32,"1","F","Male",5,0,0,1,1
25,"1","M","Male",5,0,1,1,1
22,"1","F","Male",1,79,1,0,1
26,"0","F","Male",5,0,1,1,0
26,"0","F","Male",0,14,1,1,1
38,"1","F","Male",5,3,0,1,1
26,"1","F","Male",0,0,0,1,1
24,"0","F","Female",5,0,1,0,1
26,"1","F","Male",0,1,1,1,1
27,"1","F","Male",5,54,0,1,1
23,"0","F","Female",0,0,1,1,0
30,"1","F","Female",1,0,1,1,0
39,"1","F","Female",5,0,1,1,1
26,"1","F","Male",5,0,1,1,1
34,"1","F","Male",8,2,1,0,1
36,"1","F","Male",10,0,1,1,1
45,"1","M","Male",5,0,1,1,1
52,"1","M","Male",3,24,1,0,1
26,"1","F","Male",19,0,1,1,0
21,"1","F","Male",0,0,1,1,0
32,"1","F","Male",7,0,1,1,0
26,"1","F","Female",5,0,1,1,1
35,"0","F","Male",4,0,1,1,1
26,"0","F","Male",5,237,1,1,1
26,"1","F","Male",5,6,1,1,1
30,"1","M","Male",0,0,0,0,1
26,"1","M","Male",5,0,1,1,1
26,"1","M","Male",0,0,0,1,0
22,"1","F","Male",5,0,1,1,1
26,"1","M","Male",5,8,1,0,1
60,"1","F","Male",5,1,0,1,1
42,"1","M","Male",0,0,1,1,1
26,"0","F","Male",0,1,1,1,1
41,"0","F","Male",2,0,1,1,0
25,"0","M","Male",0,0,1,1,1
20,"1","F","Male",0,32,1,1,1
26,"1","F","Male",1,176,1,1,1
42,"0","M","Male",1,17,0,0,1
22,"1","F","Male",2,1,0,1,1
25,"0","M","Male",1,0,0,1,0
22,"0","F","Male",0,0,0,0,0
28,"0","F","Male",3,0,0,0,0
55,"0","F","Male",0,1,0,0,1
33,"0","M","Female",0,0,0,0,1
22,"0","F","Male",0,0,0,0,1
23,"0","M","Male",2,1,0,0,1
25,"0","F","Male",0,0,1,1,1
22,"0","M","Male",1,0,0,1,0
22,"1","M","Male",0,0,1,0,1
22,"0","M","Male",5,1,0,0,1
33,"0","M","Male",2,1,0,0,0
22,"0","M","Male",0,6,0,0,1
22,"0","F","Male",2,495,0,0,0
21,"1","M","Male",0,0,0,0,1
47,"0","F","Male",23,212,1,0,0
22,"1","M","Male",10,23,1,0,1
31,"0","F","Male",0,0,0,1,1
33,"0","M","Male",0,0,0,0,0
22,"0","F","Male",0,0,0,1,0
22,"0","F","Male",0,0,0,1,1
22,"0","M","Male",14,28,1,0,1
32,"1","M","Male",7,0,0,0,1
40,"0","F","Male",3,18,0,0,1
22,"0","M","Male",4,1,0,0,1
29,"0","M","Male",0,0,1,1,1
22,"0","M","Male",2,0,0,0,1
34,"1","M","Male",11,1,0,0,1
23,"1","M","Male",1,0,1,0,1
22,"0","F","Male",2,93,1,0,0
22,"0","M","Male",0,0,0,0,1
22,"0","F","Male",1,0,0,0,1
22,"1","F","Male",11,0,1,0,1
22,"0","M","Male",0,0,0,0,0
22,"0","F","Male",5,0,1,1,1
22,"1","F","Male",0,0,0,0,1
22,"0","M","Male",5,65,0,1,1
22,"0","M","Male",0,0,0,1,0
24,"0","M","Male",0,0,0,0,1
22,"0","M","Male",0,1,0,0,1
22,"0","M","Male",0,0,0,0,1
43,"0","M","Male",13,1,0,1,0
22,"0","M","Male",0,0,0,0,0
22,"0","M","Male",0,0,1,0,1
48,"0","F","Male",4,0,0,1,1
22,"1","M","Female",1,0,1,0,1
22,"0","F","Male",10,126,0,1,0
26,"0","F","Male",0,0,0,0,1
22,"0","M","Male",0,0,1,1,1
56,"0","M","Male",0,-1,0,0,1
45,"0","M","Male",0,92,0,0,1
34,"1","F","Male",15,0,1,0,0
53,"0","M","Male",0,1,0,0,1
44,"0","M","Female",0,0,0,0,1
22,"0","M","Male",0,9,0,1,1
22,"0","M","Male",1,3,0,0,1
39,"0","M","Male",9,0,1,0,1
26,"0","M","Male",0,0,1,0,1
22,"1","F","Male",4,0,0,0,1
55,"0","M","Male",0,3,0,1,1
22,"0","F","Male",0,0,0,1,1
22,"0","M","Male",3,0,1,0,0
22,"0","M","Male",1,0,1,0,1
22,"0","M","Male",0,1,0,0,1
22,"0","M","Male",4,8,0,1,1
22,"0","M","Male",0,0,0,0,1
28,"0","M","Male",0,0,1,0,0
22,"0","F","Male",8,0,0,1,1
40,"1","F","Female",2,0,0,0,0
60,"0","M","Male",5,1,0,1,1
22,"0","M","Male",12,0,0,1,1
22,"0","M","Male",0,2,0,0,0
22,"0","M","Male",0,0,0,0,1
25,"0","M","Male",0,1,1,0,1
22,"0","M","Male",0,0,0,0,1
32,"0","M","Male",0,0,1,0,1
22,"0","M","Male",0,1,0,0,0
22,"1","M","Male",0,8,0,0,1
36,"0","M","Male",19,1,0,0,1
22,"0","F","Male",0,0,0,0,0
22,"0","M","Male",2,10,0,0,1
22,"0","F","Male",0,10,0,0,1
22,"0","F","Male",0,118,0,0,1
30,"0","M","Male",9,0,0,1,1
37,"0","F","Male",6,0,0,1,1
22,"0","M","Male",1,0,0,0,1
22,"0","M","Male",2,0,0,0,1
22,"0","M","Male",1,0,0,0,1
65,"1","M","Male",1,0,1,0,1
20,"1","F","Male",4,0,0,0,0
20,"0","M","Male",0,84,1,0,1
20,"1","F","Male",3,0,1,0,1
23,"0","M","Male",2,0,1,0,0
34,"0","M","Male",6,0,1,1,1
22,"1","M","Male",0,0,1,0,0
21,"0","F","Male",1,2,1,0,1
22,"0","F","Male",1,0,0,1,1
22,"0","F","Male",2,0,1,1,1
29,"1","M","Male",2,1,0,1,0
29,"1","F","Male",12,39,0,1,1
