"Gender","ForeignWorker","Single","Age","LoanDuration","LoanAmount","LoanRateAsPercentOfIncome","YearsAtCurrentHome","NumberOfOtherLoansAtBank","NumberOfLiableIndividuals","HasTelephone","MissedPayments","NoCurrentLoan","CriticalAccountOrLoansElsewhere","OtherLoansAtBank","OtherLoansAtStore","HasCoapplicant","HasGuarantor","OwnsHouse","RentsHouse","Unemployed","JobClassIsSkilled","CheckingAccountBalance","SavingsAccountBalance","YearsAtCurrentJob"
"1","0","1",54,24,2896,2,2,1,1,"1","1","0","0","0","0","0","0","0","1","0","1","lt_0","lt_100","geq_4"
"0","0","0",26,30,1715,2,4,1,2,"0","0","0","0","1","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_4"
"0","0","0",29,12,1533,1,1,2,1,"1","1","0","0","0","0","0","1","1","0","0","0","lt_0","geq_100_lt_500","geq_1_lt_4"
"1","0","0",36,21,3016,3,1,2,1,"0","0","0","0","0","0","0","0","0","0","0","1","geq_0_lt_200","lt_100","geq_4"
"1","0","1",33,42,4370,3,3,2,1,"1","0","0","0","1","0","0","0","0","0","0","1","lt_0","lt_100","geq_4"
"1","0","0",33,6,6288,4,4,1,1,"0","1","0","0","0","0","0","0","1","0","0","0","geq_0_lt_200","lt_100","geq_4"
"1","0","1",31,48,7582,2,3,1,2,"1","0","0","0","0","0","0","0","0","0","0","1","geq_0_lt_200","geq_100_lt_500","geq_1_lt_4"
"1","0","0",27,15,3318,2,3,1,1,"0","1","0","0","0","0","0","0","1","0","0","0","lt_0","lt_100","geq_4"
"1","0","1",29,21,3414,2,4,2,1,"0","0","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",33,34,2978,3,2,2,1,"1","0","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",47,48,12749,2,3,1,1,"1","0","0","1","0","0","0","0","1","0","0","0","geq_0_lt_200","lt_100","geq_4"
"1","0","0",29,24,1532,4,3,1,1,"0","1","0","1","0","0","0","0","1","0","0","1","geq_0_lt_200","geq_100_lt_500","lt_1"
"0","0","0",30,9,3509,4,4,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","geq_100_lt_500","geq_1_lt_4"
"0","0","0",27,12,2226,4,1,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",67,6,1169,4,2,2,1,"1","1","0","1","1","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",59,36,5179,1,2,1,1,"0","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",31,18,1278,3,4,1,1,"1","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",66,30,3496,4,2,1,1,"1","1","1","1","0","0","0","0","0","1","1","1","lt_0","geq_500","geq_4"
"1","0","1",35,15,802,4,1,1,2,"0","1","0","0","0","0","0","0","0","1","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","0",49,12,5801,4,4,1,1,"1","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"0","0","0",38,48,5954,4,2,1,1,"0","1","0","0","0","0","1","0","0","0","0","1","lt_0","lt_100","lt_1"
"1","0","0",42,6,1949,1,4,2,1,"0","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",21,12,6761,4,4,2,1,"1","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","lt_1"
"1","0","0",22,21,1371,3,2,2,1,"0","1","0","0","0","0","0","0","1","0","0","0","lt_0","lt_100","geq_1_lt_4"
"0","0","0",44,6,3160,4,1,2,1,"1","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","0",26,12,2445,4,2,1,1,"0","1","0","0","0","0","0","0","0","1","0","1","lt_0","lt_100","lt_1"
"0","0","0",53,15,874,3,1,2,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",26,12,3578,4,2,1,1,"0","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","0",34,15,2306,2,4,2,1,"0","1","0","1","0","0","0","0","0","1","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",52,10,2315,3,2,2,1,"0","1","0","1","0","0","0","0","1","0","0","0","lt_0","lt_100","geq_4"
"1","0","1",28,15,1797,3,4,1,1,"0","1","0","1","1","0","0","0","1","1","0","1","geq_0_lt_200","geq_500","geq_1_lt_4"
"1","0","1",26,31,5971,1,2,1,2,"0","1","0","0","0","0","0","0","1","1","0","1","lt_0","geq_500","geq_4"
"1","0","0",34,12,1501,3,4,2,1,"0","1","0","1","1","0","0","0","1","0","0","0","geq_0_lt_200","geq_100_lt_500","geq_4"
"1","0","0",47,15,1938,4,3,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","lt_1"
"1","0","1",45,16,3033,2,3,1,2,"0","1","0","1","0","0","0","0","1","0","0","1","geq_0_lt_200","geq_500","lt_1"
"1","0","1",33,9,1961,1,2,2,1,"0","1","0","1","0","0","0","0","1","0","0","1","geq_200","lt_100","geq_1_lt_4"
"0","0","0",27,18,1924,4,4,1,1,"1","1","0","0","0","0","0","0","0","1","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",45,12,2579,4,4,2,2,"0","1","0","0","1","0","1","0","0","0","0","0","lt_0","lt_100","geq_4"
"1","0","1",23,18,3378,2,2,2,1,"0","0","0","0","0","0","0","0","1","1","0","1","geq_0_lt_200","geq_500","geq_1_lt_4"
"0","0","1",25,18,2515,3,4,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","geq_100_lt_500","geq_1_lt_4"
"1","0","0",28,9,2748,2,2,1,1,"0","1","0","0","0","0","0","0","1","0","1","0","geq_200","lt_100","geq_1_lt_4"
"1","0","0",20,12,951,4,4,4,1,"0","1","0","0","1","0","0","0","0","1","0","1","lt_0","lt_100","lt_1"
"0","0","0",29,15,1474,2,4,1,2,"0","1","1","0","0","0","0","0","0","0","0","1","geq_0_lt_200","lt_100","geq_4"
"1","0","1",38,18,1690,3,1,2,1,"1","1","0","1","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_4"
"0","0","0",24,30,975,4,3,2,1,"0","1","0","1","0","0","0","0","0","1","0","1","lt_0","lt_100","geq_4"
"1","0","1",20,13,3617,3,4,2,1,"0","1","0","1","0","0","0","0","0","1","0","1","geq_200","lt_100","geq_1_lt_4"
"0","0","0",31,48,1877,3,2,1,1,"0","1","0","0","0","0","0","0","1","0","0","0","lt_0","lt_100","geq_1_lt_4"
"1","0","0",30,12,1493,2,3,1,1,"0","1","0","0","0","0","0","0","1","0","0","0","lt_0","lt_100","geq_1_lt_4"
"0","0","0",27,24,2670,4,4,1,1,"1","1","0","0","0","0","0","0","0","1","0","1","geq_0_lt_200","lt_100","geq_4"
"1","0","1",29,18,6579,3,2,1,1,"1","1","0","0","0","0","0","0","0","0","1","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",27,18,1301,2,2,1,1,"0","0","0","0","0","0","0","0","1","0","1","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",51,10,2241,3,3,2,1,"0","1","0","1","0","0","0","0","0","0","0","0","geq_0_lt_200","lt_100","lt_1"
"1","0","1",27,9,1422,3,2,2,1,"1","1","0","1","1","0","0","0","1","0","0","0","lt_0","lt_100","lt_1"
"1","0","0",32,20,1619,1,2,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","geq_500","geq_1_lt_4"
"1","0","0",40,21,1049,3,2,2,2,"1","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","lt_1"
"1","0","1",46,18,727,2,4,1,2,"0","1","0","0","0","0","0","0","0","0","0","1","lt_0","geq_500","geq_4"
"0","0","0",27,6,1198,4,3,2,1,"0","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",39,21,4241,1,2,1,1,"0","1","0","1","0","0","0","0","1","0","0","0","lt_0","lt_100","geq_1_lt_4"
"1","0","1",28,18,2520,4,2,1,1,"1","1","0","1","0","0","0","0","1","0","0","1","geq_0_lt_200","geq_500","geq_1_lt_4"
"1","1","0",24,6,2298,4,1,2,1,"0","1","0","0","0","0","0","1","1","0","0","1","geq_0_lt_200","geq_100_lt_500","geq_1_lt_4"
"0","0","0",26,18,1113,4,3,1,1,"0","1","0","0","1","0","0","1","1","0","0","1","geq_0_lt_200","geq_100_lt_500","geq_1_lt_4"
"1","0","1",45,18,3377,4,4,2,2,"0","1","0","1","0","0","0","0","1","1","0","0","lt_0","lt_100","geq_1_lt_4"
"1","0","1",25,21,2643,4,2,2,1,"1","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",33,36,1543,4,4,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","geq_500","geq_1_lt_4"
"1","0","0",25,15,2462,1,2,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"0","0","0",19,12,983,1,4,2,1,"0","0","0","0","0","0","0","0","1","0","0","0","lt_0","geq_100_lt_500","lt_1"
"1","0","0",31,36,7855,4,2,1,1,"1","1","0","1","1","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",33,24,1680,1,4,1,1,"1","0","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_4"
"0","0","0",49,30,3857,4,4,1,1,"0","1","0","0","0","0","0","0","1","0","0","0","lt_0","lt_100","geq_1_lt_4"
"1","0","0",46,24,1199,4,3,1,1,"1","1","0","0","0","0","0","0","0","0","0","0","lt_0","lt_100","geq_1_lt_4"
"1","0","0",33,22,1601,4,2,2,1,"1","1","0","0","1","0","0","0","1","1","0","1","lt_0","geq_100_lt_500","lt_1"
"1","0","1",34,15,2409,4,2,1,2,"0","1","0","0","0","0","0","0","0","0","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","0",27,12,1474,4,1,1,1,"0","1","0","0","1","0","0","0","1","0","0","1","geq_200","lt_100","lt_1"
"1","0","0",44,12,697,4,4,1,1,"0","1","0","0","0","0","0","0","0","0","0","1","lt_0","lt_100","geq_4"
"0","0","1",37,15,2354,2,4,1,1,"0","1","0","0","1","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"0","0","0",52,17,2835,4,2,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","0",23,16,2625,2,4,1,1,"1","1","0","1","1","0","0","1","0","1","0","1","lt_0","lt_100","geq_4"
"0","0","0",22,9,1366,3,4,3,1,"0","1","0","1","0","0","0","0","1","1","0","1","lt_0","lt_100","lt_1"
"0","0","1",39,24,3345,4,2,2,1,"1","1","0","0","0","0","0","0","0","0","0","1","lt_0","lt_100","geq_4"
"1","0","0",28,48,3060,4,4,2,1,"0","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_4"
"0","0","0",48,9,1549,4,2,1,1,"0","1","0","0","0","0","0","0","1","0","0","0","geq_200","lt_100","lt_1"
"1","1","0",29,25,2235,2,2,1,1,"0","1","0","1","1","0","0","1","0","0","0","1","lt_0","geq_500","geq_4"
"1","0","0",49,18,1823,4,2,1,1,"0","1","0","0","0","0","0","0","0","0","1","0","lt_0","lt_100","geq_1_lt_4"
"1","0","1",32,9,2697,2,2,1,2,"1","1","0","0","0","0","0","0","0","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",45,24,1364,4,3,1,1,"1","1","0","0","1","0","0","0","1","0","0","0","lt_0","lt_100","geq_4"
"1","0","1",28,6,1374,2,3,1,1,"0","1","0","0","0","0","0","1","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",68,12,1281,3,4,1,1,"1","1","0","0","1","0","0","1","1","0","0","0","lt_0","lt_100","geq_4"
"0","0","0",26,9,1533,4,2,1,1,"0","1","0","0","0","0","0","0","1","1","0","1","lt_0","lt_100","lt_1"
"1","0","1",26,9,783,3,2,1,2,"0","1","1","0","0","0","0","0","1","0","0","1","lt_0","lt_100","lt_1"
"0","0","0",35,24,6419,2,4,2,2,"1","1","0","1","0","0","0","0","0","0","0","1","geq_0_lt_200","lt_100","lt_1"
"0","0","0",51,12,1113,4,4,1,2,"0","1","0","0","1","0","0","1","1","0","0","0","lt_0","lt_100","geq_1_lt_4"
"1","1","1",40,12,1233,1,4,1,2,"0","1","0","1","0","0","1","0","1","0","0","0","lt_0","lt_100","geq_4"
"1","0","0",67,18,2353,4,4,2,1,"0","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","1","1",35,6,4151,4,3,2,1,"0","0","0","0","0","0","0","0","1","0","0","1","lt_0","geq_100_lt_500","geq_1_lt_4"
"0","0","1",26,12,931,1,1,1,1,"0","1","1","0","0","0","0","0","1","0","0","1","lt_0","geq_100_lt_500","lt_1"
"0","0","0",27,24,3123,4,1,1,1,"0","1","0","0","1","0","0","0","1","1","0","1","geq_0_lt_200","lt_100","lt_1"
"1","0","0",41,30,2503,4,2,2,1,"1","0","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_4"
"1","0","0",33,18,1245,1,3,1,1,"0","1","0","0","0","0","0","0","1","0","1","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"0","0","0",25,15,2425,4,2,2,1,"1","1","0","0","1","0","1","0","1","0","0","0","lt_0","lt_100","geq_1_lt_4"
"0","0","1",57,36,14318,4,2,1,1,"1","1","0","0","0","0","0","0","0","0","0","1","lt_0","geq_100_lt_500","geq_4"
"1","0","1",36,6,700,4,1,2,1,"0","1","0","0","0","0","0","0","0","0","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","1",35,24,1837,4,4,1,1,"1","1","0","1","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_4"
"1","0","1",36,23,1445,4,4,2,1,"0","1","0","0","1","0","0","0","1","0","1","0","geq_200","lt_100","geq_4"
"1","0","1",24,6,1768,3,2,2,1,"0","1","0","0","0","0","0","0","0","1","0","1","lt_0","geq_500","geq_1_lt_4"
"0","0","0",24,12,9811,4,2,1,1,"0","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",55,42,2802,1,4,1,1,"1","1","1","0","1","0","0","0","0","0","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","1",28,18,2278,4,3,2,1,"0","1","0","0","1","0","0","0","1","0","0","1","geq_0_lt_200","geq_100_lt_500","lt_1"
"1","0","1",22,18,1808,4,1,1,1,"0","0","0","0","0","0","0","0","1","1","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",30,26,7582,4,2,1,1,"1","1","0","1","0","0","0","0","0","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",58,54,15945,3,4,2,1,"1","1","0","0","0","0","0","0","1","1","0","1","geq_0_lt_200","lt_100","lt_1"
"0","0","1",37,12,609,2,4,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","1",30,12,2002,4,4,1,2,"1","1","0","0","0","0","0","0","0","1","0","1","geq_0_lt_200","lt_100","geq_4"
"1","0","0",35,12,1525,3,4,1,1,"0","1","0","0","0","0","0","0","0","0","0","1","lt_0","geq_500","geq_4"
"1","0","1",24,9,2007,4,2,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_4"
"0","0","0",34,30,894,4,3,1,1,"1","1","0","0","0","0","0","0","0","0","0","1","lt_0","geq_500","geq_4"
"1","0","0",21,27,5920,2,4,1,2,"0","1","0","1","0","0","0","0","0","0","0","0","lt_0","lt_100","geq_4"
"1","0","1",31,18,1199,4,4,2,1,"0","1","0","0","0","0","1","0","1","0","0","1","geq_0_lt_200","lt_100","geq_4"
"0","0","0",29,30,1244,4,4,1,1,"0","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","0",46,8,6331,4,4,2,1,"1","1","0","1","0","0","0","0","0","0","0","1","lt_0","geq_500","geq_4"
"1","0","1",49,12,563,4,1,2,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","0",24,12,759,4,2,2,1,"1","1","0","0","0","0","0","0","0","0","0","0","lt_0","lt_100","geq_1_lt_4"
"0","0","0",61,21,1512,3,2,2,1,"0","0","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","geq_100_lt_500","lt_1"
"1","0","0",23,18,4623,1,2,1,1,"1","1","0","0","1","0","0","0","1","0","0","1","lt_0","lt_100","lt_1"
"1","0","1",37,12,3711,2,4,3,2,"0","1","0","1","0","0","0","0","0","1","0","1","lt_0","lt_100","geq_4"
"1","0","1",41,24,6313,4,4,1,2,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",33,12,2580,2,4,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","geq_200","lt_100","geq_4"
"1","0","1",38,24,1216,3,4,1,2,"0","1","0","1","0","0","0","0","1","0","0","1","lt_0","geq_100_lt_500","lt_1"
"1","0","0",50,48,6224,4,4,1,1,"1","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",28,12,2577,4,4,3,1,"1","1","0","1","0","0","0","0","0","0","0","0","lt_0","lt_100","geq_4"
"1","0","1",26,24,759,4,4,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"0","0","1",36,24,760,4,2,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"0","0","0",28,18,3872,2,4,1,1,"1","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","geq_500","geq_1_lt_4"
"1","0","1",44,36,2323,4,4,2,1,"1","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"0","0","0",27,6,1368,2,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","1",46,9,1223,1,1,2,1,"0","1","0","0","0","0","0","0","0","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",36,12,792,4,3,1,2,"0","1","0","1","0","0","0","0","1","0","0","0","lt_0","geq_500","geq_4"
"1","0","1",28,21,3975,4,3,2,1,"1","1","0","1","0","0","0","0","0","0","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","1","1",47,9,1288,4,4,1,1,"0","1","0","1","0","0","0","0","1","0","0","1","geq_200","lt_100","geq_4"
"1","0","1",50,18,2788,4,3,1,1,"0","1","0","1","1","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",35,24,1362,4,4,2,1,"0","1","0","1","0","0","0","0","1","0","0","1","lt_0","geq_100_lt_500","geq_4"
"1","0","1",29,48,12749,4,2,1,1,"1","0","0","0","0","0","0","0","1","0","0","1","lt_0","geq_500","geq_4"
"0","0","0",31,4,1224,2,1,1,1,"1","1","0","0","0","0","0","0","0","0","0","1","geq_0_lt_200","lt_100","geq_4"
"1","0","0",36,18,2129,3,4,3,1,"1","1","0","0","1","0","0","0","1","0","0","1","geq_0_lt_200","geq_500","lt_1"
"1","0","1",34,9,1271,4,4,2,1,"1","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","0",22,27,1858,4,4,3,2,"0","1","0","0","1","0","0","0","0","1","0","1","lt_0","lt_100","lt_1"
"1","0","1",37,9,1313,1,4,1,1,"1","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_4"
"1","0","1",39,9,1271,3,4,1,1,"0","1","0","1","0","0","0","0","0","0","0","1","geq_200","lt_100","geq_4"
"1","0","1",41,48,6110,4,3,1,1,"0","1","0","1","0","0","0","0","1","0","0","1","geq_200","geq_500","geq_4"
"0","0","1",23,12,1421,4,4,2,1,"0","1","0","0","0","0","0","0","0","0","0","1","lt_0","lt_100","geq_4"
"1","0","0",59,12,6095,4,4,1,1,"0","0","1","1","0","0","0","0","0","1","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","0",25,36,15857,2,4,1,1,"1","1","0","1","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","1",23,16,1386,2,2,1,1,"1","1","0","0","0","0","0","0","0","0","0","1","lt_0","geq_500","geq_1_lt_4"
"1","0","1",23,48,8947,2,2,1,2,"1","0","0","0","0","0","0","0","0","0","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","1",31,24,3249,4,4,1,1,"1","1","1","0","0","0","0","0","0","1","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",26,12,9436,2,3,1,1,"0","1","0","1","0","0","0","0","1","0","0","0","geq_0_lt_200","lt_100","geq_4"
"1","0","1",50,24,3777,4,4,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","geq_500","lt_1"
"1","0","0",40,12,1275,4,2,2,1,"1","1","0","1","0","0","0","0","1","0","0","0","lt_0","geq_500","geq_1_lt_4"
"1","0","0",21,6,1766,1,4,1,1,"0","1","0","0","0","0","0","0","0","1","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","0",35,12,12579,4,2,1,1,"1","1","0","1","0","0","0","0","0","0","0","0","geq_0_lt_200","lt_100","geq_1_lt_4"
"0","0","1",23,17,1323,1,1,2,2,"1","1","0","0","0","0","0","0","1","0","0","1","geq_200","geq_100_lt_500","lt_1"
"0","0","0",33,15,4280,4,2,1,1,"0","1","0","0","0","0","0","0","1","1","0","0","geq_0_lt_200","geq_100_lt_500","geq_1_lt_4"
"1","0","1",31,15,1410,4,1,3,1,"1","1","0","1","1","0","0","0","0","0","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","0",37,18,3966,3,1,3,1,"0","1","0","0","0","0","0","0","0","0","0","1","lt_0","lt_100","geq_4"
"1","0","0",23,36,2574,2,4,2,1,"0","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","lt_1"
"1","0","0",27,6,590,1,3,2,1,"0","1","0","0","1","0","0","0","1","0","0","0","geq_0_lt_200","lt_100","lt_1"
"0","0","0",35,47,3804,1,1,1,1,"1","1","0","0","1","0","0","0","0","0","0","0","lt_0","lt_100","lt_1"
"1","0","0",23,6,2116,4,2,1,1,"0","1","0","0","1","0","0","0","0","1","0","0","geq_200","lt_100","lt_1"
"1","0","0",22,24,717,2,4,1,1,"1","1","0","0","0","0","0","0","0","1","0","0","lt_0","lt_100","geq_4"
"0","0","0",37,12,741,3,4,1,1,"1","1","0","0","0","0","0","0","1","1","1","1","lt_0","geq_100_lt_500","geq_4"
"1","1","0",25,6,590,3,3,1,1,"0","1","0","0","0","0","1","0","1","0","0","0","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","1",35,36,2273,4,2,2,2,"1","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","0",30,72,1919,4,4,2,1,"0","0","0","0","0","0","0","0","0","0","0","1","geq_0_lt_200","geq_100_lt_500","geq_1_lt_4"
"1","1","1",54,18,1050,4,4,1,2,"1","1","0","1","1","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"0","0","1",27,12,450,2,1,1,1,"0","1","0","0","0","0","0","0","1","0","0","0","geq_0_lt_200","lt_100","geq_4"
"1","0","0",36,23,4187,4,3,3,1,"1","0","1","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_4"
"0","0","0",34,12,1396,4,3,1,1,"0","1","0","0","0","0","0","0","0","1","0","1","geq_0_lt_200","lt_100","lt_1"
"1","0","1",37,36,1262,4,4,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",36,20,6836,4,4,2,1,"1","0","0","0","1","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"0","0","0",66,18,976,4,2,1,1,"0","1","0","1","0","0","0","0","1","0","0","0","lt_0","lt_100","lt_1"
"0","0","0",30,18,1882,4,4,2,1,"0","1","0","0","1","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","0",29,36,3190,2,2,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","0",24,11,1391,2,2,2,1,"1","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","0",32,12,3026,2,1,1,2,"1","1","0","1","0","0","0","0","1","0","0","0","lt_0","lt_100","geq_4"
"1","0","1",54,24,1755,4,4,2,1,"0","1","0","0","0","0","0","0","0","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",57,28,7824,1,3,2,2,"1","1","1","1","1","0","0","1","0","1","0","0","lt_0","lt_100","lt_1"
"1","0","1",38,48,6918,4,4,1,1,"1","1","0","0","0","0","0","0","0","0","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","1",23,6,1340,3,3,2,2,"0","1","0","0","0","0","0","0","0","0","0","1","lt_0","lt_100","geq_4"
"1","0","0",61,24,1239,3,4,2,2,"0","1","0","0","0","0","0","0","1","0","0","0","lt_0","lt_100","geq_4"
"1","0","1",57,24,2450,4,2,1,1,"0","1","0","1","0","0","0","0","1","0","0","0","lt_0","lt_100","geq_4"
"1","0","1",37,9,6260,3,3,1,1,"0","1","0","1","0","0","0","0","0","0","0","0","geq_0_lt_200","geq_500","geq_1_lt_4"
"1","0","0",25,30,8065,4,2,2,1,"0","1","0","1","0","0","0","0","1","0","0","1","geq_200","lt_100","geq_4"
"1","0","1",44,21,3485,4,4,1,1,"0","0","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","lt_1"
"1","0","0",25,6,14421,2,2,1,1,"0","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","0",43,18,1533,1,4,1,2,"0","1","0","0","0","0","1","0","1","0","0","0","lt_0","lt_100","lt_1"
"1","0","1",31,10,925,4,2,1,1,"1","1","0","1","1","0","0","0","0","0","0","1","lt_0","lt_100","geq_4"
"0","0","1",50,12,1559,4,3,1,1,"0","1","1","1","1","0","0","0","1","0","0","1","lt_0","geq_500","geq_4"
"0","0","0",21,30,1938,4,4,1,1,"0","1","0","0","0","0","0","0","1","1","0","1","geq_0_lt_200","geq_100_lt_500","geq_1_lt_4"
"1","0","1",43,24,1779,3,4,2,1,"1","1","0","0","0","0","0","0","1","0","0","1","geq_200","lt_100","geq_4"
"1","0","0",34,24,3878,3,4,1,1,"1","1","0","1","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","lt_1"
"1","1","1",40,15,959,2,4,1,1,"0","1","0","1","0","0","0","0","1","0","0","0","lt_0","lt_100","lt_1"
"0","0","0",23,18,343,4,1,1,1,"0","1","0","0","0","0","0","0","0","0","0","1","lt_0","lt_100","lt_1"
"1","0","1",48,36,12204,2,2,1,1,"1","1","0","0","1","0","0","0","1","0","0","0","geq_0_lt_200","lt_100","geq_1_lt_4"
"0","0","0",29,21,3357,3,2,1,1,"0","0","0","0","1","0","0","0","1","0","0","1","lt_0","geq_500","geq_1_lt_4"
"1","0","1",30,39,1355,4,2,1,1,"1","0","0","0","0","0","0","0","1","1","0","1","lt_0","lt_100","geq_4"
"1","0","1",42,18,1559,2,2,1,1,"0","1","1","0","0","0","1","0","1","0","0","1","lt_0","lt_100","geq_4"
